ID,Footfall
3725712,998.706970215
3725812,1122.93591309
3725912,1076.41381836
3726012,1010.85931396
3726112,976.813354492
3726212,1058.25891113
3726312,990.88671875
3726412,1026.30749512
3726512,960.765197754
3726612,1061.64526367
3726712,1117.27404785
3726812,1012.14044189
3726912,799.589538574
3727012,712.213745117
3727112,782.182006836
3727212,882.48840332
3727312,1050.81262207
3727412,1029.55627441
3727512,1059.66015625
3727612,1090.75708008
3727712,1075.57043457
3727812,994.772277832
3727912,919.389953613
3728012,882.889831543
3728112,966.260070801
3728212,974.131896973
3728312,780.812011719
3728412,772.789550781
3728512,795.538269043
3728612,803.964416504
3728712,836.225708008
3728812,867.433776855
3728912,916.204589844
3729012,899.556274414
3729112,926.356384277
3729212,862.329101562
3729312,811.588928223
3729412,828.467407227
3729512,803.946105957
3729612,823.508605957
3729712,798.008605957
3729812,950.514465332
3729912,971.026245117
3730012,1001.52502441
3730112,1004.55804443
3730212,1042.30187988
3730312,1039.97253418
3730412,1100.46984863
3730512,975.709533691
3730612,1021.51959229
3730712,1104.04797363
3730812,1121.86108398
3730912,1079.86499023
3731012,1054.43139648
3731112,986.108337402
3731212,936.397521973
3731312,1040.2277832
3731412,999.823242188
3731512,943.11932373
3731612,935.80645752
3731712,845.802001953
3731812,975.798828125
3731912,1012.87628174
3732012,943.044555664
3732112,977.533508301
3732212,1064.82861328
3732312,1054.15551758
3732412,1084.10668945
3732512,1032.24060059
3732612,1073.86584473
3732712,1015.56408691
3732812,1025.81201172
3732912,1038.12597656
3733012,1059.02111816
3733112,1119.4296875
3733212,1132.14770508
3733312,1071.96252441
3733412,1066.27856445
3733512,1114.87414551
3733612,1102.56835938
3733712,1038.18005371
3733812,1038.12976074
3733912,1035.60839844
3734012,1035.30029297
3734112,993.897460938
3734212,1064.55847168
3734312,1101.96862793
3734412,1101.12438965
3734512,1110.68933105
3734612,1042.48449707
3734712,1046.2166748
3734812,1103.25390625
3734912,1195.8770752
3735012,1122.71105957
3735112,1095.09448242
3735212,1015.25823975
3735312,1011.66448975
3735412,1137.36828613
3735512,1124.26782227
3735612,1115.85327148
3735712,1099.11779785
3735812,1061.91137695
3735912,1066.45007324
3736012,1060.83898926
3736112,1102.54870605
3736212,1057.24084473
3736312,1153.19567871
3736412,1160.58422852
3736512,1129.79663086
3736612,1161.87731934
3736712,1120.43041992
3736812,1221.22717285
3736912,1230.4342041
3737012,1206.3737793
3737112,1234.2677002
3737212,1256.44177246
3737312,1244.7376709
3737412,1259.93994141
3737512,1189.97558594
3737612,1211.55981445
3737712,1257.90039062
3737812,1221.6763916
3737912,1227.7532959
3738012,1202.89526367
3738112,1170.77001953
3738212,1297.12597656
3738312,1354.39221191
3738412,1309.31433105
3738512,1295.72485352
3738612,1264.8269043
3738712,1268.73486328
3738812,1152.12060547
3738912,1287.27709961
3739012,1287.81848145
3739112,1177.03759766
3739212,1197.25341797
