ID,Footfall
3725712,1036.41320801
3725812,1140.36315918
3725912,1117.72631836
3726012,1044.86486816
3726112,968.999145508
3726212,993.52520752
3726312,970.397338867
3726412,1007.85168457
3726512,967.348327637
3726612,1088.66052246
3726712,1117.15197754
3726812,1012.32293701
3726912,764.847717285
3727012,753.010131836
3727112,810.698242188
3727212,844.217102051
3727312,1061.4765625
3727412,976.635986328
3727512,997.807861328
3727612,1030.74475098
3727712,1071.68310547
3727812,985.358703613
3727912,937.312438965
3728012,937.664916992
3728112,1026.43701172
3728212,977.976623535
3728312,763.279296875
3728412,719.559509277
3728512,760.901306152
3728612,670.722717285
3728712,671.752624512
3728812,757.87689209
3728912,893.059875488
3729012,897.817382812
3729112,899.273376465
3729212,834.796813965
3729312,758.180725098
3729412,786.348205566
3729512,847.421203613
3729612,780.18560791
3729712,794.497131348
3729812,943.14630127
3729912,986.079162598
3730012,974.307434082
3730112,959.461181641
3730212,1018.26202393
3730312,1033.65612793
3730412,1119.58349609
3730512,991.122497559
3730612,1032.1887207
3730712,1121.9699707
3730812,1143.3223877
3730912,1049.10534668
3731012,1035.72839355
3731112,1002.02508545
3731212,962.931762695
3731312,1017.26873779
3731412,977.286315918
3731512,913.161010742
3731612,1043.14697266
3731712,897.828979492
3731812,1111.59521484
3731912,1065.27624512
3732012,1018.11578369
3732112,1026.42297363
3732212,1158.20239258
3732312,1121.57214355
3732412,1181.10913086
3732512,1129.57409668
3732612,1099.38696289
3732712,1044.95532227
3732812,1077.89306641
3732912,1030.50085449
3733012,1058.75830078
3733112,1092.30993652
3733212,1136.73498535
3733312,1071.45666504
3733412,1090.18334961
3733512,1142.88525391
3733612,1086.03601074
3733712,1032.70605469
3733812,1021.07232666
3733912,1027.81311035
3734012,1050.10412598
3734112,950.343505859
3734212,1042.56152344
3734312,1073.06640625
3734412,1085.61254883
3734512,1094.6541748
3734612,1035.39208984
3734712,1145.76025391
3734812,1157.74157715
3734912,1248.38562012
3735012,1181.78991699
3735112,1147.95593262
3735212,1072.65209961
3735312,1054.65637207
3735412,1182.86096191
3735512,1223.2989502
3735612,1249.73547363
3735712,1172.09912109
3735812,1108.36474609
3735912,1074.04248047
3736012,1072.80822754
3736112,1090.68078613
3736212,1085.99914551
3736312,1203.59692383
3736412,1218.18164062
3736512,1223.95666504
3736612,1236.98400879
3736712,1181.68835449
3736812,1249.48352051
3736912,1232.39147949
3737012,1195.17712402
3737112,1203.1394043
3737212,1279.85986328
3737312,1210.6697998
3737412,1187.68554688
3737512,1182.39550781
3737612,1200.26403809
3737712,1375.29504395
3737812,1364.27087402
3737912,1335.51477051
3738012,1282.05725098
3738112,1270.92431641
3738212,1286.48535156
3738312,1422.41088867
3738412,1386.35546875
3738512,1370.47277832
3738612,1349.27709961
3738712,1403.14819336
3738812,1283.12585449
3738912,1367.34558105
3739012,1345.62805176
3739112,1242.98376465
3739212,1257.78869629
3739312,1379.05664062
3739412,1420.48852539
3739512,1408.78356934
3739612,1309.11877441
3739712,1334.83044434
3739812,1334.11218262
3739912,1318.39648438
3740012,1360.54675293
3740112,1331.33337402
3740212,1365.6171875
3740312,1374.19726562
3740412,1386.86096191
3740512,1369.76098633
3740612,1395.27612305
3740712,1329.27709961
3740812,1383.38659668
3740912,1377.30981445
3741012,1453.08300781
3741112,1347.48120117
3741212,1405.33862305
3741312,1457.42724609
3741412,1517.41430664
3741512,1481.5201416
3741612,1492.3692627
3741712,1405.47753906
3741812,1466.10827637
3741912,1407.77844238
3742012,1385.8717041
3742112,1449.49890137
3742212,1490.14172363
3742312,1462.01904297
3742412,1477.63391113
3742512,1414.23742676
3742612,1448.55529785
3742712,1504.79016113
3742812,1506.00805664
3742912,1492.12133789
3743012,1487.50927734
3743112,1409.31152344
3743212,1411.0958252
3743312,1412.20080566
3743412,1479.2902832
3743512,1546.5982666
3743612,1453.32055664
3743712,1448.50097656
3743812,1478.69775391
3743912,1584.18139648
3744012,1537.81176758
3744112,1642.78393555
3744212,1529.07836914
3744312,1527.79504395
3744412,1567.83752441
3744512,1426.03405762
3744612,1502.03308105
3744712,1453.87414551
3744812,1458.46008301
3744912,1437.22119141
3745012,1408.99523926
3745112,1397.61962891
3745212,1441.91723633
3745312,1451.1151123
3745412,1473.44506836
3745512,1417.87316895
3745612,1411.14428711
3745712,1458.29431152
3745812,1439.68652344
3745912,1477.88586426
3746012,1516.67089844
3746112,1653.37097168
3746212,1564.51318359
3746312,1570.36352539
3746412,1543.44030762
3746512,1449.9552002
3746612,1443.60424805
3746712,1447.72338867
3746812,1515.09008789
3746912,1551.12219238
3747012,1437.65795898
3747112,1471.14953613
3747212,1477.29516602
3747312,1515.5579834
3747412,1406.78259277
3747512,1418.48413086
3747612,1467.41662598
3747712,1481.34216309
3747812,1384.50634766
3747912,1455.49438477
3748012,1565.36767578
3748112,1575.2746582
3748212,1599.53723145
3748312,1518.1640625
3748412,1480.42834473
3748512,1538.0489502
3748612,1637.46105957
3748712,1546.30151367
3748812,1490.89404297
3748912,1494.05273438
3749012,1474.77722168
3749112,1419.62768555
3749212,1502.27416992
3749312,1448.45446777
3749412,1370.4317627
3749512,1495.52050781
3749612,1464.55114746
3749712,1493.4465332
3749812,1454.30822754
3749912,1395.36694336
3750012,1343.81079102
3750112,1391.59594727
3750212,1387.51623535
3750312,1388.04284668
3750412,1268.31188965
3750512,1335.78662109
3750612,1360.32958984
3750712,1395.1192627
3750812,1411.72607422
3750912,1403.56835938
3751012,1309.47766113
3751112,1297.0994873
3751212,1291.03417969
3751312,1303.52844238
3751412,1365.62329102
3751512,1371.41345215
3751612,1322.12939453
3751712,1307.85217285
3751812,1276.05871582
3751912,1339.85314941
3752012,1316.76928711
3752112,1243.29919434
3752212,1319.57580566
3752312,1203.36010742
3752412,1352.99133301
3752512,1352.99597168
3752612,1290.59082031
3752712,1351.00646973
3752812,1290.78662109
3752912,1404.31066895
3753012,1275.78308105
3753112,1290.20996094
3753212,1261.43066406
3753312,1198.55859375
3753412,1235.17810059
3753512,1168.0144043
3753612,1112.44067383
3753712,1221.98840332
3753812,1146.38220215
3753912,1185.8458252
3754012,1200.31652832
3754112,1254.3338623
3754212,1206.24157715
3754312,1147.87390137
3754412,1206.87854004
3754512,1252.33508301
3754612,1264.80859375
3754712,1263.92895508
3754812,1241.37695312
3754912,1213.30078125
3755012,1233.85424805
3755112,1252.40478516
3755212,1245.57983398
3755312,1238.89208984
3755412,1121.01452637
3755512,1168.22253418
3755612,1131.2244873
3755712,1215.83215332
3755812,1258.49157715
3755912,1175.47912598
3756012,1233.82080078
3756112,1110.70544434
3756212,1143.3293457
3756312,1111.55151367
3756412,1057.40393066
3756512,953.934631348
3756612,1079.73303223
3756712,1161.80383301
3756812,1185.63964844
3756912,1135.22338867
3757012,1108.72363281
3757112,1107.64550781
3757212,1139.3293457
3757312,1079.65063477
3757412,1049.33898926
3757512,1010.52502441
3757612,1113.0098877
3757712,1116.06933594
3757812,1006.69488525
3757912,1113.25402832
3758012,1183.64941406
3758112,1163.45605469
3758212,1187.53930664
3758312,1100.78100586
3758412,1002.60040283
3758512,1196.55004883
3758612,1158.99719238
3758712,1063.92529297
3758812,1004.34735107
3758912,994.035095215
3759012,1062.47473145
3759112,957.239746094
3759212,891.797973633
3759312,1050.98022461
3759412,930.901428223
3759512,874.156860352
3759612,990.505004883
3759712,856.361816406
3759812,951.690734863
3759912,1014.89349365
3760012,846.293029785
3760112,913.994995117
3760212,946.718017578
3760312,988.498291016
3760412,929.656311035
3760512,1085.80334473
3760612,1038.09265137
3760712,1012.18609619
3760812,873.45098877
3760912,800.875488281
3761012,822.464416504
3761112,840.888427734
3761212,984.803710938
3761312,1068.75524902
3761412,1084.68334961
3761512,1072.64929199
3761612,1098.76147461
3761712,938.29095459
3761812,1052.62561035
3761912,1136.04858398
3762012,1150.61328125
3762112,1138.47241211
3762212,993.024780273
3762312,1068.29614258
3762412,1040.36743164
3762512,1031.02124023
3762612,983.557434082
3762712,976.520507812
3762812,1002.19018555
3762912,1031.48193359
3763012,971.332763672
3763112,984.807617188
3763212,881.324462891
3763312,786.785766602
3763412,762.332397461
3763512,831.898925781
3763612,722.662719727
3763712,696.819519043
3763812,758.512023926
3763912,780.042907715
3764012,749.386901855
3764112,684.032531738
3764212,727.549133301
3764312,787.71081543
3764412,765.093688965
3764512,670.569274902
3764612,811.97064209
3764712,1030.95581055
3764812,1085.09692383
3764912,1089.04492188
3765012,1112.18395996
3765112,1088.7043457
3765212,1117.58520508
3765312,986.764282227
3765412,950.746520996
3765512,981.980224609
3765612,1050.87243652
3765712,981.281799316
3765812,934.625183105
3765912,951.920654297
3766012,797.62298584
3766112,960.644775391
3766212,919.385742188
3766312,745.90411377
3766412,805.141113281
3766512,854.138977051
3766612,996.682678223
3766712,959.673400879
3766812,891.243347168
3766912,836.202148438
3767012,898.086730957
3767112,839.702941895
3767212,734.77734375
3767312,795.536437988
3767412,778.698486328
3767512,833.776367188
3767612,900.055297852
3767712,899.468139648
3767812,891.559326172
3767912,911.563232422
3768012,890.390075684
3768112,996.423339844
3768212,1035.91748047
3768312,983.859130859
3768412,1017.04034424
3768512,1128.79736328
3768612,1011.70654297
3768712,967.419372559
3768812,979.12878418
3768912,1008.8850708
3769012,949.933166504
3769112,948.503845215
3769212,932.792236328
3769312,973.512512207
3769412,951.967041016
3769512,1159.78796387
3769612,1157.07019043
3769712,1091.99169922
3769812,1043.37426758
3769912,929.82421875
3770012,955.623779297
3770112,982.233581543
3770212,989.489013672
3770312,936.097595215
3770412,919.621948242
3770512,973.604980469
3770612,946.18182373
3770712,1010.09484863
3770812,1000.39678955
3770912,1006.70910645
3771012,982.546508789
3771112,1009.76086426
3771212,1194.41687012
3771312,1158.79943848
3771412,1133.3326416
3771512,1195.6427002
3771612,1169.36657715
3771712,1128.21850586
3771812,1228.87658691
3771912,1169.64233398
3772012,1194.07165527
3772112,1198.19995117
3772212,1135.33325195
3772312,1165.05664062
3772412,1145.43823242
3772512,1269.44995117
3772612,1285.99853516
3772712,1242.34191895
3772812,1233.96362305
3772912,1303.55773926
3773012,1191.07958984
3773112,1179.70556641
3773212,1171.4354248
3773312,1280.89526367
3773412,1263.37561035
3773512,1215.83044434
3773612,1272.7043457
3773712,1182.70007324
3773812,1147.87487793
3773912,1206.76586914
3774012,1249.97265625
3774112,1168.76928711
3774212,1277.00952148
3774312,1311.24499512
3774412,1373.28222656
3774512,1403.11218262
3774612,1391.67736816
3774712,1400.93212891
3774812,1328.48217773
3774912,1401.98278809
3775012,1370.2487793
3775112,1390.88049316
3775212,1349.39172363
3775312,1369.70922852
3775412,1361.27490234
3775512,1362.01538086
3775612,1383.92675781
3775712,1284.61547852
3775812,1286.74597168
3775912,1333.75012207
3776012,1349.13391113
3776112,1318.35986328
3776212,1297.3260498
3776312,1283.734375
3776412,1280.56921387
3776512,1381.38269043
3776612,1263.30908203
3776712,1307.21911621
3776812,1332.08374023
3776912,1351.45788574
3777012,1301.32336426
3777112,1338.13842773
3777212,1294.38696289
3777312,1445.8717041
3777412,1359.84057617
3777512,1409.84204102
3777612,1478.57556152
3777712,1509.45349121
3777812,1464.54211426
3777912,1456.93566895
3778012,1463.78198242
3778112,1482.34399414
3778212,1399.81018066
3778312,1494.91357422
3778412,1480.31616211
3778512,1502.05078125
3778612,1450.91906738
3778712,1461.85339355
3778812,1512.17224121
3778912,1559.7668457
3779012,1557.02062988
3779112,1478.10070801
3779212,1512.25744629
3779312,1409.83544922
3779412,1461.17956543
3779512,1466.3013916
3779612,1442.83007812
3779712,1376.74230957
3779812,1391.6875
3779912,1397.08398438
3780012,1453.9876709
3780112,1399.83398438
3780212,1501.7364502
3780312,1522.76403809
3780412,1513.18969727
3780512,1425.60595703
3780612,1502.30761719
3780712,1483.48547363
3780812,1513.21691895
3780912,1471.32885742
3781012,1492.00927734
3781112,1523.06811523
3781212,1519.16723633
3781312,1424.10778809
3781412,1476.92883301
3781512,1462.89074707
3781612,1559.40673828
3781712,1526.99255371
3781812,1504.9588623
3781912,1533.77148438
3782012,1528.15087891
3782112,1531.58557129
3782212,1542.63342285
3782312,1550.22277832
3782412,1576.77990723
3782512,1585.04614258
3782612,1519.97265625
3782712,1531.03100586
3782812,1525.93640137
3782912,1482.62719727
3783012,1476.73364258
3783112,1523.90246582
3783212,1446.62438965
3783312,1464.62207031
3783412,1493.80322266
3783512,1523.52355957
3783612,1465.86669922
3783712,1432.03845215
3783812,1437.796875
3783912,1431.38037109
3784012,1485.43151855
3784112,1410.73352051
3784212,1474.4901123
3784312,1421.35217285
3784412,1448.98034668
3784512,1421.3494873
3784612,1373.43591309
3784712,1400.96105957
3784812,1473.31762695
3784912,1488.98840332
3785012,1460.63208008
3785112,1467.99731445
3785212,1395.58251953
3785312,1398.13745117
3785412,1425.4987793
3785512,1492.52319336
3785612,1526.31311035
3785712,1559.97314453
3785812,1524.82653809
3785912,1492.46118164
3786012,1474.27124023
3786112,1476.56530762
3786212,1463.48706055
3786312,1510.01904297
3786412,1390.48449707
3786512,1306.30761719
3786612,1360.79577637
3786712,1369.93591309
3786812,1392.49023438
3786912,1457.88659668
3787012,1369.15112305
3787112,1352.93444824
3787212,1349.80749512
3787312,1319.74328613
3787412,1291.42492676
3787512,1222.78381348
3787612,1326.66235352
3787712,1372.53649902
3787812,1266.32019043
3787912,1329.4362793
3788012,1323.80310059
3788112,1313.84228516
3788212,1261.47766113
3788312,1313.3951416
3788412,1301.75463867
3788512,1385.63659668
3788612,1405.11755371
3788712,1405.39367676
3788812,1383.56762695
3788912,1393.27783203
3789012,1333.64282227
3789112,1386.14526367
3789212,1373.20263672
3789312,1347.46533203
3789412,1366.0657959
3789512,1214.99328613
3789612,1215.60229492
3789712,1212.24584961
3789812,1272.95776367
3789912,1248.47924805
3790012,1216.97595215
3790112,1247.55895996
3790212,1240.30200195
3790312,1139.85192871
3790412,1164.69787598
3790512,1196.01782227
3790612,1267.36120605
3790712,1281.49047852
3790812,1274.0715332
3790912,1218.64282227
3791012,1250.03039551
3791112,1213.36950684
3791212,1228.97436523
3791312,1269.12011719
3791412,1268.8717041
3791512,1289.36254883
3791612,1286.63110352
3791712,1242.11901855
3791812,1201.11169434
3791912,1267.48852539
3792012,1284.57470703
3792112,1288.72216797
3792212,1261.74914551
3792312,1218.74975586
3792412,1272.87268066
3792512,1277.9699707
3792612,1168.10266113
3792712,1114.82556152
3792812,1119.08911133
3792912,1033.4765625
3793012,1129.00854492
3793112,1064.72399902
3793212,1044.84765625
3793312,1095.92407227
3793412,1062.50817871
3793512,1004.96984863
3793612,1095.60534668
3793712,1102.38659668
3793812,1086.00195312
3793912,1053.70654297
3794012,1058.14697266
3794112,1085.36096191
3794212,1013.64123535
3794312,1070.36901855
3794412,1004.52844238
3794512,1083.44421387
3794612,993.993530273
3794712,968.643249512
3794812,998.83215332
3794912,970.866821289
3795012,1002.11224365
3795112,1034.8293457
3795212,1086.68530273
3795312,1035.55407715
3795412,1135.46142578
3795512,1004.02490234
3795612,970.309997559
3795712,823.611022949
3795812,923.681030273
3795912,993.054138184
3796012,1037.57006836
3796112,1048.76049805
3796212,961.741943359
3796312,1147.79284668
3796412,1076.96008301
3796512,973.075378418
3796612,914.594482422
3796712,956.212219238
3796812,926.853210449
3796912,1061.96630859
3797012,1130.77978516
3797112,1118.29785156
3797212,868.928222656
3797312,1063.22631836
3797412,1070.14416504
3797512,1122.24621582
3797612,1101.7746582
3797712,1121.21276855
3797812,1118.19372559
3797912,1092.97192383
3798012,1034.44055176
3798112,951.553283691
3798212,1111.53442383
3798312,1048.00708008
3798412,1012.36975098
3798512,1105.35131836
3798612,1067.59460449
3798712,1049.0456543
3798812,1064.58447266
3798912,1102.69909668
3799012,1049.4699707
3799112,1075.96362305
3799212,1094.67150879
3799312,1151.34411621
3799412,1097.84033203
3799512,1096.04882812
3799612,1109.04052734
3799712,1083.9329834
3799812,900.25177002
3799912,1048.54455566
3800012,911.35925293
3800112,1017.59222412
3800212,1015.39959717
3800312,985.201293945
3800412,787.151367188
3800512,823.490356445
3800612,837.022155762
3800712,855.364807129
3800812,949.438903809
3800912,1014.68121338
3801012,787.676696777
3801112,956.770324707
3801212,1060.75195312
3801312,1077.97277832
3801412,986.530334473
3801512,740.077209473
3801612,734.125366211
3801712,947.410522461
3801812,1053.24523926
3801912,1062.58666992
3802012,867.687072754
3802112,1014.51409912
3802212,1034.15893555
3802312,1091.60009766
3802412,1087.06762695
3802512,1051.21447754
3802612,1108.06176758
3802712,967.911865234
3802812,1037.25292969
3802912,1133.6262207
3803012,1078.13208008
3803112,1045.28173828
3803212,1131.04626465
3803312,1037.32983398
3803412,1002.70947266
3803512,1073.41760254
3803612,1047.62670898
3803712,1087.03417969
3803812,1087.86425781
3803912,1109.43041992
3804012,1119.71655273
3804112,1071.5135498
3804212,1063.00500488
3804312,1041.26293945
3804412,1068.46557617
3804512,813.92956543
3804612,831.533752441
3804712,1063.40429688
3804812,1101.70349121
3804912,1010.7064209
3805012,1032.17016602
3805112,1116.80651855
3805212,1105.78918457
3805312,1083.71228027
