ID,Footfall
3725712,983.448852539
3725812,1134.76123047
3725912,1070.0501709
3726012,1035.20446777
3726112,996.981689453
3726212,1074.48608398
3726312,995.9453125
3726412,1035.93225098
3726512,960.077514648
3726612,1054.58776855
3726712,1108.96240234
3726812,1016.56695557
3726912,803.302978516
3727012,732.522399902
3727112,759.319030762
3727212,867.053161621
3727312,1056.64599609
3727412,1023.02905273
3727512,1064.63525391
3727612,1086.40661621
3727712,1085.12866211
3727812,1007.40454102
3727912,922.629882812
3728012,901.337097168
3728112,981.954467773
3728212,958.687866211
3728312,764.531799316
3728412,840.925537109
3728512,810.18145752
3728612,810.084350586
3728712,869.971435547
3728812,884.131164551
3728912,880.550109863
3729012,915.976135254
3729112,958.058654785
3729212,852.511657715
3729312,806.308349609
3729412,829.994262695
3729512,837.763793945
3729612,810.316345215
3729712,802.881469727
3729812,967.783630371
3729912,986.059814453
3730012,1034.84411621
3730112,1001.73394775
3730212,1020.77990723
3730312,1029.54577637
3730412,1086.78234863
3730512,974.87902832
3730612,1015.40844727
3730712,1085.44287109
3730812,1112.52478027
3730912,1077.1385498
3731012,1054.93359375
3731112,982.365112305
3731212,927.230957031
3731312,1042.16503906
3731412,996.449768066
3731512,939.851928711
3731612,921.908630371
3731712,841.976867676
3731812,972.937927246
3731912,1002.13336182
3732012,941.468688965
3732112,958.833435059
3732212,1057.16662598
3732312,1061.04003906
3732412,1100.04223633
3732512,1046.55895996
3732612,1072.47607422
3732712,1009.92340088
3732812,1000.42260742
3732912,1004.69946289
3733012,1042.36047363
3733112,1109.20666504
3733212,1126.48852539
3733312,1068.44958496
3733412,1056.52404785
3733512,1106.04248047
3733612,1082.6776123
3733712,1021.35028076
3733812,1041.72338867
3733912,1047.36779785
3734012,1046.8157959
3734112,1000.81976318
3734212,1063.17907715
3734312,1117.28198242
3734412,1117.96203613
3734512,1121.45019531
3734612,1067.41772461
3734712,1086.28137207
3734812,1146.47033691
3734912,1197.88037109
3735012,1130.17456055
3735112,1084.47375488
3735212,987.1328125
3735312,983.756652832
3735412,1121.46862793
3735512,1115.71044922
3735612,1136.67687988
3735712,1111.46923828
3735812,1076.88989258
3735912,1086.0970459
3736012,1068.30981445
3736112,1101.63439941
3736212,1050.11791992
3736312,1159.96765137
3736412,1166.1751709
3736512,1120.16308594
3736612,1146.20385742
3736712,1141.9284668
3736812,1188.85522461
3736912,1206.85888672
3737012,1217.1697998
3737112,1243.05810547
3737212,1266.84692383
3737312,1261.45776367
3737412,1270.18591309
3737512,1204.06811523
3737612,1223.1270752
3737712,1253.28796387
3737812,1239.79638672
3737912,1235.12744141
3738012,1199.74487305
3738112,1185.05126953
3738212,1262.56359863
3738312,1360.71618652
3738412,1291.47509766
3738512,1288.56970215
3738612,1258.46569824
3738712,1270.69213867
3738812,1168.64916992
3738912,1283.92687988
3739012,1273.40820312
3739112,1160.18054199
3739212,1181.94592285
3739312,1338.94641113
3739412,1366.44396973
3739512,1354.32019043
3739612,1321.97729492
3739712,1342.65490723
3739812,1343.5
3739912,1323.07006836
3740012,1349.02209473
3740112,1325.16833496
3740212,1375.84875488
3740312,1383.20361328
3740412,1355.09851074
3740512,1346.21057129
3740612,1352.2520752
3740712,1288.94018555
3740812,1294.24865723
3740912,1287.82006836
3741012,1395.00793457
3741112,1256.08044434
3741212,1319.31359863
3741312,1392.63378906
3741412,1428.98034668
3741512,1423.30163574
3741612,1409.44750977
3741712,1347.1072998
3741812,1412.01904297
3741912,1380.06091309
3742012,1327.52355957
3742112,1396.69763184
3742212,1425.89855957
3742312,1409.11877441
3742412,1461.87939453
3742512,1358.80847168
3742612,1405.64331055
3742712,1475.62866211
3742812,1439.69628906
3742912,1431.36096191
3743012,1454.74267578
3743112,1360.25646973
3743212,1393.59521484
3743312,1418.92626953
3743412,1464.21435547
3743512,1527.60461426
3743612,1463.64904785
3743712,1466.06359863
3743812,1469.41955566
3743912,1575.28686523
3744012,1524.02197266
3744112,1606.26184082
3744212,1502.24279785
3744312,1500.79211426
3744412,1540.80126953
3744512,1437.45715332
3744612,1461.3770752
3744712,1459.95129395
3744812,1425.14892578
3744912,1410.91369629
3745012,1400.76794434
3745112,1389.54333496
3745212,1428.26489258
3745312,1441.2265625
3745412,1444.60229492
3745512,1418.12817383
3745612,1389.44909668
3745712,1451.73425293
3745812,1467.08312988
3745912,1474.78173828
3746012,1537.01940918
3746112,1627.73181152
3746212,1581.05383301
3746312,1592.59277344
3746412,1605.34960938
3746512,1458.2154541
3746612,1489.32458496
3746712,1490.86474609
3746812,1552.49926758
3746912,1589.42810059
3747012,1489.86181641
3747112,1514.3927002
3747212,1508.67504883
3747312,1560.78540039
3747412,1454.39880371
3747512,1466.58251953
3747612,1494.50878906
3747712,1524.27954102
3747812,1426.35534668
3747912,1508.8861084
3748012,1614.64147949
3748112,1585.40368652
3748212,1583.51049805
3748312,1529.42700195
3748412,1508.2479248
3748512,1596.92675781
3748612,1677.56713867
3748712,1572.97473145
3748812,1529.32263184
3748912,1495.32958984
3749012,1498.96081543
3749112,1442.49914551
3749212,1503.57739258
3749312,1475.31640625
3749412,1381.35046387
3749512,1515.54907227
3749612,1437.95959473
3749712,1511.33508301
3749812,1434.20703125
3749912,1383.21252441
3750012,1443.4753418
3750112,1471.26196289
3750212,1452.60778809
3750312,1467.62561035
3750412,1389.73168945
3750512,1438.37451172
3750612,1456.64257812
3750712,1456.16357422
3750812,1526.89160156
3750912,1485.35900879
3751012,1410.76501465
3751112,1386.00524902
3751212,1362.92504883
3751312,1361.40368652
3751412,1427.52124023
3751512,1406.02539062
3751612,1367.93127441
3751712,1337.07873535
3751812,1309.97949219
3751912,1363.2232666
3752012,1341.62756348
3752112,1313.92907715
3752212,1297.83398438
3752312,1317.36181641
3752412,1391.33422852
3752512,1396.11657715
3752612,1328.50854492
3752712,1389.60266113
3752812,1344.14831543
3752912,1404.70654297
3753012,1374.81005859
3753112,1361.93713379
3753212,1340.38293457
3753312,1280.71472168
3753412,1276.32116699
3753512,1240.83764648
3753612,1203.01611328
3753712,1294.93054199
3753812,1230.8704834
3753912,1182.03417969
3754012,1218.10180664
3754112,1288.62634277
3754212,1255.75
3754312,1231.82873535
3754412,1256.87390137
3754512,1301.19824219
3754612,1261.84338379
3754712,1255.55639648
3754812,1208.33813477
3754912,1206.0435791
3755012,1190.09069824
3755112,1171.02185059
3755212,1170.06726074
3755312,1200.32824707
3755412,1153.20947266
3755512,1113.81860352
3755612,1101.28125
3755712,1202.62438965
3755812,1223.77453613
3755912,1207.73974609
3756012,1259.24133301
3756112,1180.7467041
3756212,1271.56933594
3756312,1226.25524902
3756412,1131.24023438
3756512,1044.20935059
3756612,1209.73950195
3756712,1252.65002441
3756812,1232.19018555
3756912,1172.45227051
3757012,1134.24499512
3757112,1166.21582031
3757212,1171.26904297
3757312,1144.93115234
3757412,1032.34216309
3757512,1003.21234131
3757612,1122.9152832
3757712,1117.75415039
3757812,992.421508789
3757912,1107.51611328
3758012,1155.4786377
3758112,1142.06164551
3758212,1165.95275879
3758312,1114.08251953
3758412,972.790100098
3758512,1189.91870117
3758612,1102.05859375
3758712,1008.68450928
3758812,965.175170898
3758912,986.198974609
3759012,1022.04321289
3759112,1030.94470215
3759212,963.881530762
3759312,1092.75415039
3759412,1021.26879883
3759512,981.983459473
3759612,1062.00500488
3759712,945.390625
3759812,1025.30810547
3759912,1103.67883301
3760012,794.744812012
3760112,942.098510742
3760212,969.827392578
3760312,967.653442383
3760412,864.991210938
3760512,1088.61364746
3760612,937.034729004
3760712,863.330383301
3760812,830.655578613
3760912,744.477966309
3761012,809.256347656
3761112,748.336791992
3761212,932.88885498
3761312,1056.89221191
3761412,1052.6517334
3761512,1026.96020508
3761612,1082.625
3761712,918.677612305
3761812,1005.89550781
3761912,1058.70031738
3762012,1111.64428711
3762112,1124.1496582
3762212,999.55670166
3762312,1008.34606934
3762412,1034.15307617
3762512,1047.80993652
3762612,961.924743652
3762712,931.559448242
3762812,973.796813965
3762912,1023.64147949
3763012,949.153808594
3763112,985.050109863
3763212,904.330566406
3763312,784.918701172
3763412,806.455688477
3763512,836.539733887
3763612,747.481079102
3763712,724.059692383
3763812,761.469482422
3763912,829.956176758
3764012,834.993469238
3764112,785.008361816
3764212,786.846557617
3764312,814.309570312
3764412,776.476074219
3764512,713.330078125
3764612,829.58203125
3764712,1014.61102295
3764812,1129.30163574
3764912,1129.6796875
3765012,1085.69519043
3765112,1074.79406738
3765212,1077.73535156
3765312,958.786071777
3765412,902.680175781
3765512,1034.24511719
3765612,1073.64306641
3765712,988.949279785
3765812,905.495300293
3765912,949.592407227
3766012,823.808288574
3766112,917.47076416
3766212,973.248352051
3766312,862.122131348
3766412,852.669677734
3766512,947.93951416
3766612,1001.76934814
3766712,939.886230469
3766812,829.951416016
3766912,842.621765137
3767012,862.813049316
3767112,839.853820801
3767212,804.75579834
3767312,812.153137207
3767412,829.868835449
3767512,838.184326172
3767612,868.916687012
3767712,867.279968262
3767812,861.955383301
3767912,870.099304199
3768012,849.78137207
3768112,861.099914551
3768212,880.582092285
3768312,884.362121582
3768412,915.320556641
3768512,1022.85217285
3768612,944.223876953
3768712,909.477966309
3768812,933.42578125
3768912,946.933166504
3769012,923.464538574
3769112,903.994689941
3769212,927.070739746
3769312,944.690185547
3769412,984.720275879
3769512,1118.15673828
3769612,1127.42883301
3769712,1045.96582031
3769812,1026.40588379
3769912,982.382873535
3770012,968.6640625
3770112,1000.09869385
3770212,1027.67675781
3770312,1055.4161377
3770412,1070.37365723
3770512,1049.40698242
3770612,1061.52709961
3770712,1077.6920166
3770812,1054.49694824
3770912,1064.96191406
3771012,1042.48400879
3771112,1059.83056641
3771212,1186.87011719
3771312,1122.00158691
3771412,1123.97521973
3771512,1132.28442383
3771612,1106.15527344
3771712,1052.2298584
3771812,1145.26391602
3771912,1114.79321289
3772012,1118.19433594
3772112,1118.17675781
3772212,1094.98376465
3772312,1099.63769531
3772412,1121.26794434
3772512,1200.0760498
3772612,1213.24255371
3772712,1210.68115234
3772812,1156.80175781
3772912,1225.85656738
3773012,1129.80151367
3773112,1122.00390625
3773212,1146.46948242
3773312,1259.02856445
3773412,1262.10180664
3773512,1267.99133301
3773612,1304.12268066
3773712,1200.10522461
3773812,1230.7421875
3773912,1198.52539062
3774012,1205.16442871
3774112,1177.47290039
3774212,1197.15307617
3774312,1209.26098633
3774412,1238.9375
3774512,1259.47229004
3774612,1300.68786621
3774712,1325.05578613
3774812,1250.47741699
3774912,1314.8918457
3775012,1278.99584961
3775112,1284.61950684
3775212,1257.99597168
3775312,1283.12939453
3775412,1304.51635742
3775512,1310.33959961
3775612,1332.37060547
3775712,1263.62402344
3775812,1244.10388184
3775912,1298.32543945
3776012,1285.88659668
3776112,1291.64599609
3776212,1257.31762695
3776312,1218.84790039
3776412,1217.30200195
3776512,1352.57165527
3776612,1221.63317871
3776712,1251.65600586
3776812,1330.16149902
3776912,1385.35620117
3777012,1344.2310791
3777112,1376.59667969
3777212,1295.67712402
3777312,1373.65222168
3777412,1298.60339355
3777512,1351.91894531
3777612,1425.91162109
3777712,1445.19274902
3777812,1404.66809082
3777912,1418.18078613
3778012,1408.3729248
3778112,1424.70373535
3778212,1310.57519531
3778312,1439.61791992
3778412,1407.70080566
3778512,1410.43371582
3778612,1391.13928223
3778712,1383.86450195
3778812,1477.50939941
3778912,1515.67749023
3779012,1516.22570801
3779112,1427.68334961
3779212,1474.33154297
3779312,1392.22473145
3779412,1411.49084473
3779512,1409.1340332
3779612,1427.21044922
3779712,1375.31848145
3779812,1388.08251953
3779912,1398.85644531
3780012,1422.8692627
3780112,1397.51281738
3780212,1504.73242188
3780312,1480.86682129
3780412,1499.03674316
3780512,1404.22888184
3780612,1479.11914062
3780712,1469.23706055
3780812,1478.04541016
3780912,1462.13586426
3781012,1480.65197754
3781112,1483.71459961
3781212,1505.0234375
