ID,Footfall
3725712,1027.15246582
3725812,1146.55371094
3725912,1113.3963623
3726012,1040.08227539
3726112,973.636474609
3726212,995.782043457
3726312,973.466003418
3726412,1005.37231445
3726512,963.816772461
3726612,1072.57531738
3726712,1106.23217773
3726812,999.087036133
3726912,783.73614502
3727012,782.008789062
3727112,812.63659668
3727212,832.424804688
3727312,1054.89941406
3727412,986.012329102
3727512,1008.62738037
3727612,1023.32861328
3727712,1058.23950195
3727812,996.405029297
3727912,938.496032715
3728012,925.531860352
3728112,1015.77593994
3728212,969.684082031
3728312,767.795715332
3728412,741.166625977
3728512,764.772949219
3728612,673.762878418
3728712,696.771057129
3728812,776.497375488
3728912,896.618774414
3729012,904.93572998
3729112,878.303649902
3729212,822.168945312
3729312,726.575683594
3729412,775.890136719
3729512,858.695800781
3729612,776.597595215
3729712,798.461853027
3729812,940.182617188
3729912,990.926696777
3730012,979.611572266
3730112,974.110412598
3730212,1028.27111816
3730312,1035.40234375
3730412,1090.10498047
3730512,1006.69750977
3730612,1008.42779541
3730712,1124.56433105
3730812,1146.47851562
3730912,1043.90087891
3731012,1038.67712402
3731112,1024.88354492
3731212,970.490356445
3731312,1013.35498047
3731412,976.939819336
3731512,903.792297363
3731612,1041.11608887
3731712,910.541015625
3731812,1106.02258301
3731912,1074.36474609
3732012,1018.2142334
3732112,1022.47015381
3732212,1151.01257324
3732312,1127.76672363
3732412,1178.84326172
3732512,1136.45263672
3732612,1124.96606445
3732712,1052.69274902
3732812,1096.24707031
3732912,1026.80456543
3733012,1047.45031738
3733112,1088.64916992
3733212,1135.5032959
3733312,1063.79724121
3733412,1104.68151855
3733512,1139.71936035
3733612,1081.65283203
3733712,1041.30505371
3733812,1029.71166992
3733912,1037.5177002
3734012,1072.14160156
3734112,963.407165527
3734212,1037.19055176
3734312,1056.63305664
3734412,1082.94433594
3734512,1097.26916504
3734612,1039.79821777
3734712,1145.77832031
3734812,1173.10681152
3734912,1240.83056641
3735012,1187.96630859
3735112,1139.11108398
3735212,1085.79138184
3735312,1060.46008301
3735412,1194.20861816
