ID,Footfall
3725712,869.683114035
3725812,869.683114035
3725912,869.683114035
3726012,896.151315789
3726112,896.151315789
3726212,896.151315789
3726312,896.415570175
3726412,896.415570175
3726512,896.415570175
3726612,915.881578947
3726712,934.831937799
3726812,934.831937799
3726912,934.831937799
3727012,934.831937799
3727112,934.831937799
3727212,934.831937799
3727312,934.831937799
3727412,934.831937799
3727512,934.831937799
3727612,934.831937799
3727712,934.831937799
3727812,934.831937799
3727912,934.831937799
3728012,934.831937799
3728112,934.831937799
3728212,934.831937799
3728312,934.831937799
3728412,934.831937799
3728512,934.831937799
3728612,934.831937799
3728712,934.831937799
3728812,934.831937799
3728912,936.774013158
3729012,936.774013158
3729112,936.774013158
3729212,936.774013158
3729312,936.774013158
3729412,936.774013158
3729512,936.774013158
3729612,936.774013158
3729712,936.774013158
3729812,936.774013158
3729912,936.774013158
3730012,936.774013158
3730112,936.774013158
3730212,936.774013158
3730312,936.774013158
3730412,936.774013158
3730512,936.774013158
3730612,936.774013158
3730712,936.774013158
3730812,936.774013158
3730912,939.913925439
3731012,939.913925439
3731112,939.913925439
3731212,939.913925439
3731312,939.913925439
3731412,939.913925439
3731512,939.913925439
3731612,939.913925439
3731712,939.913925439
3731812,939.913925439
3731912,939.913925439
3732012,939.913925439
3732112,942.526315789
3732212,986.088815789
3732312,1013.0
3732412,1016.09144737
3732512,1016.09144737
3732612,1016.09144737
3732712,1016.09144737
3732812,1016.09144737
3732912,1023.31907895
3733012,1037.05427632
3733112,1037.05427632
3733212,1037.05427632
3733312,1037.05427632
3733412,1037.05427632
3733512,1037.05427632
3733612,1037.05427632
3733712,1037.05427632
3733812,1052.22697368
3733912,1062.03125
3734012,1062.03125
3734112,1067.33552632
3734212,1081.79934211
3734312,1092.61842105
3734412,1106.02302632
3734512,1128.53441296
3734612,1128.53441296
3734712,1128.53441296
3734812,1128.53441296
3734912,1128.53441296
3735012,1128.53441296
3735112,1128.53441296
3735212,1128.53441296
3735312,1128.53441296
3735412,1128.53441296
3735512,1128.53441296
3735612,1128.53441296
3735712,1128.53441296
3735812,1154.52960526
3735912,1168.20723684
3736012,1176.74013158
3736112,1176.74013158
3736212,1176.74013158
3736312,1176.74013158
3736412,1176.74013158
3736512,1176.74013158
3736612,1185.68092105
3736712,1215.13815789
3736812,1216.54605263
3736912,1247.29934211
3737012,1271.63042943
3737112,1271.63042943
3737212,1271.63042943
3737312,1271.63042943
3737412,1271.63042943
3737512,1271.63042943
3737612,1271.63042943
3737712,1271.63042943
3737812,1271.63042943
3737912,1271.63042943
3738012,1271.63042943
3738112,1271.63042943
3738212,1292.02295082
3738312,1292.02295082
3738412,1292.02295082
3738512,1296.51458296
3738612,1296.51458296
3738712,1296.51458296
3738812,1296.51458296
3738912,1296.51458296
3739012,1296.51458296
3739112,1296.51458296
3739212,1296.51458296
3739312,1296.51458296
3739412,1296.51458296
3739512,1296.51458296
3739612,1296.51458296
3739712,1296.51458296
3739812,1296.51458296
3739912,1296.51458296
3740012,1296.51458296
3740112,1296.51458296
3740212,1296.51458296
3740312,1296.51458296
