ID,Footfall
3725712,1113
3725812,1119
3725912,1103
3726012,1083
3726112,1127
3726212,1089
3726312,1087
3726412,1061
3726512,990
3726612,1148
3726712,1191
3726812,1143
3726912,1088
3727012,943
3727112,912
3727212,1019
3727312,1061
3727412,1073
3727512,1137
3727612,1097
3727712,1129
3727812,1123
3727912,1052
3728012,1036
3728112,1122
3728212,1121
3728312,946
3728412,826
3728512,966
3728612,762
3728712,684
3728812,779
3728912,1026
3729012,1033
3729112,960
3729212,875
3729312,747
3729412,816
3729512,854
3729612,798
3729712,844
3729812,1024
3729912,990
3730012,1012
3730112,996
3730212,1125
3730312,1145
3730412,1147
3730512,1050
3730612,1164
3730712,1129
3730812,1098
3730912,1061
3731012,1098
3731112,965
3731212,957
3731312,1018
3731412,999
3731512,956
3731612,1201
3731712,1217
3731812,1254
3731912,1259
3732012,1251
3732112,1394
3732212,1241
3732312,1037
3732412,1030
3732512,1044
3732612,1062
3732712,1153
3732812,1076
3732912,958
3733012,1364
3733112,1217
3733212,1176
3733312,1142
3733412,1010
3733512,1033
3733612,1028
3733712,814
3733812,984
3733912,884
3734012,827
3734112,1124
3734212,1039
3734312,983
3734412,981
3734512,1037
3734612,1104
3734712,1385
3734812,1416
3734912,1428
3735012,1343
3735112,1299
3735212,1318
3735312,1222
3735412,1409
3735512,1382
3735612,1420
3735712,1329
3735812,1084
3735912,1372
3736012,1363
3736112,1282
3736212,1283
3736312,1349
3736412,1331
3736512,1312
3736612,1357
3736712,1390
3736812,1375
3736912,1313
3737012,1341
3737112,1323
3737212,1385
3737312,1430
3737412,1336
3737512,1335
3737612,1426
3737712,1337
3737812,1411
3737912,1418
3738012,1350
3738112,1411
3738212,1306
3738312,1618
3738412,1430
3738512,1422
3738612,1392
3738712,1338
3738812,1236
3738912,1290
3739012,1387
3739112,1352
3739212,1167
3739312,1420
3739412,1501
3739512,1416
3739612,1330
3739712,1307
3739812,1319
3739912,1299
3740012,1366
3740112,1405
3740212,1380
3740312,1416
3740412,1399
3740512,1405
3740612,1403
3740712,1380
3740812,1352
3740912,1315
3741012,1341
3741112,1334
3741212,1398
3741312,1423
3741412,1351
3741512,1406
3741612,1410
3741712,1372
3741812,1361
3741912,1333
3742012,1378
3742112,1264
3742212,1401
3742312,1403
3742412,1400
3742512,1337
3742612,1446
3742712,1437
3742812,1439
3742912,1369
3743012,1376
3743112,1331
3743212,1372
3743312,1397
3743412,1378
3743512,1379
3743612,1445
3743712,1424
3743812,1393
3743912,1434
3744012,1481
3744112,1583
3744212,1399
3744312,1417
3744412,1411
3744512,1382
3744612,1399
3744712,1423
3744812,1402
3744912,1369
3745012,1411
3745112,1240
3745212,1322
3745312,1360
3745412,1340
3745512,1333
3745612,1330
3745712,1323
3745812,1233
3745912,1328
3746012,1352
3746112,1435
3746212,1413
3746312,1434
3746412,1397
3746512,1290
3746612,1443
3746712,1421
3746812,1430
3746912,1442
3747012,1395
3747112,1473
3747212,1476
3747312,1467
3747412,1358
3747512,1343
3747612,1269
3747712,1280
3747812,1258
3747912,1321
3748012,1540
3748112,1550
3748212,1515
3748312,1449
3748412,1441
3748512,1465
3748612,1473
3748712,1419
3748812,1369
3748912,1387
3749012,1359
3749112,1426
3749212,1432
3749312,1405
3749412,1350
3749512,1431
3749612,1416
3749712,1432
3749812,1443
3749912,1285
3750012,1288
3750112,1282
3750212,1287
3750312,1134
3750412,1242
3750512,1243
3750612,1165
3750712,1264
3750812,1285
3750912,1398
3751012,1273
3751112,1263
3751212,1309
3751312,1331
3751412,1216
3751512,1310
3751612,1262
3751712,1294
3751812,1298
3751912,1318
3752012,1284
3752112,1240
3752212,1198
3752312,1225
3752412,1131
3752512,1151
3752612,1174
3752712,1384
3752812,1328
3752912,1277
3753012,1155
3753112,1175
3753212,1219
3753312,1062
3753412,1145
3753512,1138
3753612,1153
3753712,1077
3753812,1057
3753912,1127
3754012,1112
3754112,1201
3754212,1222
3754312,1027
3754412,1080
3754512,1115
3754612,1115
3754712,1080
3754812,1101
3754912,1008
3755012,1060
3755112,884
3755212,830
3755312,891
3755412,1009
3755512,962
3755612,919
3755712,1179
3755812,1112
3755912,1127
3756012,1103
3756112,1076
3756212,1100
3756312,1083
3756412,970
3756512,1052
3756612,1100
3756712,1288
3756812,1254
3756912,1135
3757012,1010
3757112,1059
3757212,1140
3757312,974
3757412,995
3757512,981
3757612,1020
3757712,1060
3757812,1073
3757912,1008
3758012,1067
3758112,1061
3758212,1150
3758312,942
3758412,968
3758512,1128
3758612,1048
3758712,989
3758812,969
3758912,983
3759012,1097
3759112,1110
3759212,1015
3759312,1084
3759412,1007
3759512,1087
3759612,1138
3759712,973
3759812,1079
3759912,1087
3760012,992
3760112,960
3760212,1105
3760312,1129
3760412,983
3760512,1011
3760612,1024
3760712,1007
3760812,970
3760912,958
3761012,998
3761112,943
3761212,1045
3761312,1110
3761412,1073
3761512,1044
3761612,1046
3761712,1095
3761812,1139
3761912,1127
3762012,1221
3762112,1089
3762212,1042
3762312,1136
3762412,1096
3762512,1079
3762612,966
3762712,982
3762812,1027
3762912,1094
3763012,971
3763112,1049
3763212,1207
3763312,1087
3763412,898
3763512,1046
3763612,969
3763712,1057
3763812,1103
3763912,1008
3764012,902
3764112,925
3764212,942
3764312,893
3764412,817
3764512,893
3764612,1015
3764712,989
3764812,1047
3764912,1066
3765012,1087
3765112,1092
3765212,1216
3765312,992
3765412,994
3765512,1156
3765612,1110
3765712,1008
3765812,1013
3765912,1008
3766012,1011
3766112,1001
3766212,1060
3766312,916
3766412,924
3766512,992
3766612,917
3766712,943
3766812,763
3766912,890
3767012,766
3767112,897
3767212,787
3767312,756
3767412,721
3767512,773
3767612,969
3767712,889
3767812,902
3767912,914
3768012,846
3768112,916
3768212,1061
3768312,1076
3768412,1282
3768512,1416
3768612,1226
3768712,1030
3768812,1213
3768912,1034
3769012,1131
3769112,1118
3769212,1126
3769312,1265
3769412,1100
3769512,1354
3769612,1248
3769712,1079
3769812,1029
3769912,1056
3770012,1101
3770112,1158
3770212,1256
3770312,1148
3770412,1142
3770512,1146
3770612,1153
3770712,1084
3770812,1120
3770912,1119
3771012,1111
3771112,1034
3771212,1417
3771312,1337
3771412,1323
3771512,1286
3771612,1414
3771712,1388
3771812,1295
3771912,1321
3772012,1232
3772112,1398
3772212,1332
3772312,1385
3772412,1364
3772512,1384
3772612,1401
3772712,1315
3772812,1254
3772912,1334
3773012,1172
3773112,1417
3773212,1251
3773312,1382
3773412,1340
3773512,1264
3773612,1350
3773712,1325
3773812,1229
3773912,1436
3774012,1343
3774112,1254
3774212,1407
3774312,1442
3774412,1387
3774512,1356
3774612,1366
3774712,1373
3774812,1440
3774912,1415
3775012,1404
3775112,1362
3775212,1427
3775312,1343
3775412,1406
3775512,1382
3775612,1365
3775712,1434
3775812,1317
3775912,1362
3776012,1364
3776112,1371
3776212,1294
3776312,1338
3776412,1331
3776512,1414
3776612,1377
3776712,1333
3776812,1374
3776912,1362
3777012,1419
3777112,1326
3777212,1265
3777312,1323
3777412,1267
3777512,1320
3777612,1248
3777712,1441
3777812,1450
3777912,1382
3778012,1417
3778112,1213
3778212,1297
3778312,1463
3778412,1430
3778512,1369
3778612,1418
3778712,1421
3778812,1380
3778912,1413
3779012,1386
3779112,1344
3779212,1358
3779312,1360
3779412,1402
3779512,1394
3779612,1244
3779712,1259
3779812,1250
3779912,1227
3780012,1310
3780112,1317
3780212,1338
3780312,1386
3780412,1419
3780512,1406
3780612,1267
3780712,1262
3780812,1353
3780912,1413
3781012,1436
3781112,1393
3781212,1312
3781312,1258
3781412,1298
3781512,1316
3781612,1267
3781712,1265
3781812,1279
3781912,1256
3782012,1343
3782112,1337
3782212,1405
3782312,1393
3782412,1391
3782512,1385
3782612,1421
3782712,1428
3782812,1385
3782912,1421
3783012,1433
3783112,1441
3783212,1373
3783312,1348
3783412,1448
3783512,1446
3783612,1402
3783712,1415
3783812,1463
3783912,1375
3784012,1349
3784112,1380
3784212,1323
3784312,1321
3784412,1427
3784512,1370
3784612,1380
3784712,1397
3784812,1219
3784912,1439
3785012,1385
3785112,1404
3785212,1341
3785312,1318
